7, -11, 17, -9, -31, -14, -39, -6, 
17, 6, -4, 39, -26, -8, -32, 20, 
5, -16, -17, 20, -29, 11, -13, -8, 
-10, 3, 5, 30, -41, 2, -9, -10, 
-32, 9, -21, 7, -7, -7, 2, -7, 
-23, -20, -3, 11, -1, 6, -40, -11, 
0, -17, 17, -19, 18, -16, 40, -3, 
-7, -4, 13, 21, 18, -28, -21, 14, 
-22, 3, 28, -17, -1, -20, -25, 4, 
-2, 22, -20, -13, -25, 2, -34, -8, 
-11, -26, -6, -13, 24, 10, -9, -11, 
19, 12, 28, -17, -9, -25, 39, 25, 
9, -12, -15, -20, 16, 0, 3, -37, 
-22, -5, 7, 6, -18, 19, -13, -8, 
38, 23, -5, 3, -4, -35, -19, -1, 
-3, -2, -28, -39, 12, -18, 38, 17, 
36, 2, -23, 22, 11, -18, 40, 1, 
10, -38, 63, -39, -37, 32, 23, 7, 
-23, -1, 24, -48, 27, 0, -1, -9, 
4, 17, -6, -7, 29, -8, 16, -11, 
8, 0, 9, 33, 8, -1, -12, 19, 
17, -9, -11, 17, 7, -18, 34, 24, 
18, 34, 21, -3, 19, -38, -21, -12, 
20, 13, 12, 35, 30, -5, 14, -9, 
-6, -5, 8, -19, -29, 10, -4, -16, 
33, 61, -25, -8, 36, 14, -22, 41, 
0, 24, -2, 33, 1, -18, -30, -15, 
10, 57, -7, -7, 1, 14, 6, 17, 
-15, -22, -26, -17, 18, 13, 29, 13, 
2, 18, 12, 29, 5, 12, 23, 16, 
-1, -12, -18, -54, -5, 30, -22, 13, 
4, -3, 16, -19, -25, -9, -24, 23, 
-4, -18, -51, 19, 5, 7, 8, 12, 
0, -29, 16, -5, 43, -8, 0, 11, 
0, -20, -33, -29, 33, 56, 40, 21, 
-12, 6, -15, -28, 47, 12, -21, -6, 
5, -2, 8, 56, -30, 30, 45, 26, 
-20, 14, 7, 4, 35, -18, -37, 11, 
21, -32, 24, 23, 0, 39, -12, -13, 
-3, 17, -14, -30, 39, 17, -15, 25, 
-5, 14, -4, 0, -7, 26, -16, 45, 
0, -32, 33, -33, 4, 9, -9, -24, 
-20, 1, 6, 42, 54, 21, 28, -3, 
23, 8, -26, -4, -22, -5, -8, 32, 
-6, 3, 20, -26, 30, -13, -1, 9, 
12, -2, -12, 21, 0, 18, 6, -7, 
-7, 45, 11, 23, -61, -22, -8, -31, 
-25, 37, -28, -5, 2, -29, -18, 2, 
28, -12, -3, 3, 23, 0, -32, 0, 
7, 15, -2, 0, 7, -21, -20, 15, 
0, -9, 31, 14, -13, 8, 2, 7, 
-28, -18, 7, -23, 1, 8, 19, -10, 
0, 11, 5, -20, 15, 30, 13, -24, 
-8, -8, 28, -17, -13, 3, -6, 19, 
-7, 13, -6, 11, -2, 11, 14, -42, 
12, -15, 32, -18, -32, 19, -30, -10, 
-28, -14, -15, 18, 8, -20, -3, -21, 
-17, -5, 10, -4, 20, 10, 23, -1, 
8, 7, 31, -25, -25, -20, 4, 20, 
30, 4, 13, 3, 3, 9, 12, -31, 
4, 13, 18, 30, 4, 45, -27, -3, 
-3, 32, 3, 5, 0, 33, 42, 19, 
-13, 61, 15, -15, -18, -20, 10, -8, 
7, 5, -4, -27, 9, 29, -32, -12, 
23, 7, -2, 12, -11, -5, 11, -14, 
-8, -21, 31, 5, 17, 11, -13, 53, 
-23, 15, 41, 50, 19, 28, 12, 0, 
12, -18, 39, 14, 11, 23, -24, -39, 
16, -11, -46, -2, 16, -2, 13, -20, 
-28, -11, 40, 46, 30, -40, 11, -21, 
-49, 44, -24, -8, -14, 24, -27, -16, 
16, -3, 27, -2, 1, -51, 8, 6, 
-41, 7, -22, 8, -1, -2, -31, -19, 
-21, 17, -20, 6, -38, -12, 12, 30, 
13, 45, -15, 14, -12, 15, 26, 14, 
19, -12, -19, -27, -15, 1, 13, 12, 
14, 6, -4, -17, -25, 19, 10, 4, 
18, -23, 29, -7, 27, 11, 13, -10, 
-29, 24, -10, -37, -29, 21, -2, 29, 
4, -17, 25, 6, 32, -13, 4, 0, 
-17, -20, -11, 28, 18, 20, 17, 29, 
-1, 5, 7, 0, -38, -6, 17, 20, 
-13, 17, -10, 25, 15, -23, 6, -12, 
-12, -11, -1, 35, -8, 20, 7, -30, 
8, -38, 12, -18, 6, 6, 35, 27, 
1, -19, -25, 9, -12, -21, -13, 1, 
-10, 0, -48, -40, 18, 8, -3, 8, 
39, 14, -3, 5, -1, -21, 8, -12, 
11, -21, 35, 25, -20, 5, 9, 1, 
26, -16, 29, -19, -19, 4, -6, 14, 
0, 32, -25, -26, -23, -19, 4, 3, 
6, -16, 23, -19, -14, -4, 0, 7, 
3, -5, 21, -20, -20, 26, -52, -5, 
-3, 0, -1, -8, 15, -1, -7, 23, 
-15, -34, -8, -31, 4, -11, -13, 9, 
-10, 11, 7, 1, 9, -11, 9, 1, 
-25, 13, -7, -18, 32, 39, -5, 64, 
31, 20, -18, 0, -8, -20, -1, 11, 
-10, 30, 13, 6, 3, -22, -14, 27, 
-1, -4, -38, -21, -1, 14, 19, 25, 
1, -2, 2, 5, -10, -30, -8, -9, 
13, 2, -31, 22, -6, 18, 3, -29, 
-10, -14, -1, 7, 7, -24, -3, 24, 
-25, 22, 10, -12, 0, 26, 25, 32, 
6, 29, 28, -21, -12, 36, -9, 20, 
-51, 5, 32, 19, -24, -22, -4, 57, 
-26, -20, 18, 8, 5, 10, 11, -27, 
-32, 3, 5, -7, 9, -29, 24, -2, 
-15, 18, -18, 11, 0, -7, -12, -31, 
2, -37, 6, -14, -39, -44, -42, 34, 
-13, -11, -25, -28, 12, 10, 2, -26, 
-1, -20, -11, 53, 24, 29, 30, 31, 
11, 21, -35, 0, 0, 12, 0, -11, 
-2, -13, -5, 8, 0, 7, -37, -13, 
2, 22, -11, 37, 17, 21, 20, 3, 
-4, 2, 17, -6, 19, -10, -26, -10, 
0, -16, -23, -32, 15, -25, 13, 41, 
0, 15, 41, 12, -9, -34, 9, 3, 
27, -19, -5, 4, -4, -20, -2, 0, 
-12, 20, 5, -15, -28, 46, -13, -8, 
6, -19, -31, 18, -21, -19, 7, 22, 
-10, 2, -11, 28, -27, -10, 16, -10, 
10, -7, -39, 33, -34, 8, -43, 1, 
5, -5, -36, 3, -24, -5, -5, -3, 
0, -18, 14, -41, 8, -10, 13, 19, 
40, -10, 11, 48, -13, 3, 4, -46, 
7, -22, -12, -17, -17, 0, 19, -19, 
27, 3, -16, -45, 19, -3, 13, 6, 
0, 3, -22, -12, 8, -23, 34, 20, 
-23, 8, 29, 0, 18, -33, -15, -17, 
25, 33, 35, -39, -18, 12, 21, -4, 
1, 28, 9, -16, -6, -31, 21, -12, 
-3, 23, -29, -28, -17, 26, -18, -40, 
-19, 37, 9, 0, 27, 4, 41, 16, 
-24, -12, 12, 15, 37, -31, 13, -40, 
4, 2, 9, 35, 8, -39, -7, -10, 
3, -29, -15, -11, -21, -7, 19, -23, 
19, -23, -15, -20, -12, 18, 16, -36, 
27, -1, -47, 8, -23, 15, 13, 0, 
-26, -5, -2, 19, 21, 17, 2, -35, 
19, 5, -33, 34, -19, 18, 14, -21, 
-13, 19, -1, 9, -8, 14, -5, -33, 
8, -2, 30, 18, 25, 4, 23, 24, 
7, 23, -34, 5, -30, 16, -14, -18, 
-18, -19, -48, -19, -3, -13, -27, -50, 
4, 36, -27, -14, 16, -8, -12, -20, 
-29, 11, -13, -7, -14, 49, -12, -7, 
21, 34, -13, 38, -6, 37, -3, -19, 
-40, -17, 21, -19, -5, 38, -39, 16, 
4, -2, -26, 19, 3, -51, -32, 0, 
47, 8, -3, -7, 9, 23, -3, 0, 
-31, -25, -9, 5, -1, 14, 3, 19, 
-13, -17, 0, -30, 12, 38, -16, 21, 
-37, 1, 15, -21, -5, -32, -3, 3, 
17, 5, -2, 2, 22, 2, -14, -22, 
5, -7, -5, -17, -8, -17, -33, -35, 
5, 44, -3, -2, -32, 4, 33, 49, 
-18, 2, 0, 32, 7, -9, -34, -23, 
-15, -24, -24, -20, -13, -6, -27, 17, 
14, -50, -26, 1, -28, 9, 7, -14, 
-24, 1, 7, -13, 8, -25, 12, -23, 
-41, 14, -21, -18, -12, 13, -18, 4, 
16, 40, -42, 12, 20, 0, 1, -23, 
-1, -9, 19, 15, -5, 12, -18, -21, 
-9, -2, -3, 6, -37, 23, -3, -40, 
-9, 0, 16, -3, 11, 3, 42, 13, 
21, 23, 7, -10, 12, -17, -28, 4, 
26, -66, -31, -8, -9, -4, -3, -48, 
-53, 35, -61, 23, 1, -24, -19, 0, 
1, -27, 37, -12, -8, -35, -18, -5, 
11, -3, -5, 39, 18, 9, -14, 18, 
4, 5, -31, 8, -6, 29, 4, -23, 
0, -9, -23, 6, -3, -20, -21, 7, 
-20, -13, -13, 17, -5, 11, -30, 43, 
-8, -36, -4, 2, -28, 15, 10, -5, 
11, -5, 26, -4, -5, 0, -19, 11, 
20, -21, 10, 32, -17, -12, 8, 30, 
-24, 0, 41, 28, 0, 36, -26, 48, 
-49, 9, 3, -11, 18, -5, 0, -10, 
-31, -11, -39, 33, 46, 15, 31, 11, 
11, -16, 13, -2, -20, -23, -30, -28, 
3, 8, -38, -26, -30, -1, -31, -40, 
38, -3, 12, -15, 33, 46, -33, 32, 
13, -16, 4, 21, 5, -30, 32, 1, 
-12, 18, -30, -28, -5, -24, 18, 17, 
-38, -1, 11, -14, 1, 43, 8, -2, 
-6, 22, -12, -18, 0, -13, -19, -13, 
16, -37, 35, -16, 6, 26, 12, -11, 
10, -1, -8, -1, -25, -46, -25, 3, 
23, 10, 8, -10, 27, 23, 2, 3, 
27, -24, -3, -21, -5, 42, -20, 57, 
-18, -6, -21, 38, 5, 7, 9, 56, 
53, -27, -10, 33, 14, -18, 11, -4, 
4, 0, -1, 5, -24, -6, 14, -33, 
-7, -6, -11, 4, 6, 15, 0, -32, 
2, -14, -8, 20, -20, -4, -12, -40, 
-23, 23, -10, -17, -50, 0, -10, -2, 
-10, 13, 40, -27, 0, 18, 3, 24, 
51, 46, 23, 3, -13, -9, -44, 14, 
41, 0, 1, 5, 6, -22, 1, -31, 
28, 26, 4, -41, 6, 11, -3, -20, 
10, 1, 24, 7, -38, 46, -37, -27, 
-23, -31, -18, 31, 35, -17, -20, -24, 
9, -4, -10, -27, -7, -34, 5, 18, 
26, 3, 3, -17, 0, 38, 41, -18, 
7, -12, 35, -1, -23, 9, -1, 10, 
6, -4, -3, -1, 12, 4, 1, 0, 
34, 10, 3, 11, -16, 16, 0, -1, 
22, 5, 39, 23, -66, 25, -6, 16, 
-4, -14, -18, 2, 24, -33, 3, -4, 
1, 34, -4, 11, -25, -14, 20, 8, 
7, 1, -7, -16, -10, 8, 6, -9, 
6, 37, -11, 60, 4, -40, -24, 1, 
-1, -27, -43, -39, 6, 4, -33, 37, 
-54, -4, -13, 3, -5, 10, 3, -46, 
-16, 0, 31, 36, 14, 4, 0, 0, 
48, -3, 44, -12, 25, -28, -27, 9, 
-35, -3, -11, 27, 35, -12, 2, 5, 
-10, 7, -51, 6, 45, 9, -2, 18, 
-4, 32, 47, -2, 8, -66, -20, -16, 
4, 16, 42, 2, 5, -49, 2, -3, 
-12, -48, 18, 0, -11, 15, 14, -41, 
7, -11, -45, 32, -25, 21, 44, 8, 
22, 10, -35, 37, 21, 40, 13, -8, 
-19, -1, 9, 15, 5, -18, -33, -3, 
-24, -3, -1, -22, 3, 25, 45, 26, 
-27, -6, 20, 39, 24, -4, 24, 0, 
25, 25, -1, 16, 24, 12, -16, -29, 
-10, 38, -5, -29, -14, 6, -33, 3, 
44, -15, -11, 10, -19, -20, 46, -17, 
2, -10, 10, -23, -19, 10, -5, -2, 
-14, 2, 32, 4, 17, 23, 21, 11, 
21, -11, -33, 42, -33, 7, 3, -11, 
10, -62, 29, 3, 38, -14, 18, 3, 
-26, -27, 10, 3, 1, 3, 14, 30, 
-11, -8, -21, -68, 20, -42, 24, -12, 
10, -3, -25, 0, 44, -1, -14, 25, 
15, -1, -29, -21, 10, 22, 42, 26, 
7, 1, -44, 10, 2, -2, -14, 19, 
-22, -21, 19, -26, -38, 22, -14, 28, 
-5, -10, -16, 8, 16, -20, 13, -4, 
-1, -13, 5, 8, -22, -36, -6, 11, 
-11, -19, -14, 6, -4, -30, 15, -28, 
7, 19, 8, -29, -18, -34, 15, 3, 
-9, -22, -4, 33, 10, -7, -19, 6, 
21, 0, 17, -39, -28, 41, -20, -30, 
6, -16, -31, 0, 6, -2, -25, -12, 
-32, 25, 48, -50, 25, 30, -6, -8, 
3, -19, 24, 4, 34, -6, 0, 33, 
3, -4, -10, 44, 16, -22, -15, -4, 
-17, -2, -1, 0, -40, -18, 44, 9, 
7, -11, 10, 0, 5, 8, 0, -13, 
-13, -15, -5, -14, 42, 2, -15, 45, 
-33, -13, -23, -15, -12, -17, -11, -1, 
21, -7, -19, -10, -48, 18, -48, -30, 
-14, -15, 45, -29, -29, 14, 33, -13, 
19, -14, 16, 3, -10, 5, -29, -36, 
37, -3, -1, -13, -2, 27, -13, 42, 
-34, -15, -16, -16, 17, -5, -36, -20, 
-7, -8, 18, -13, 12, -25, -12, -11, 
25, -17, 36, -12, 20, 6, 37, -35, 
-36, 25, 27, 8, -2, 32, 28, 23, 
-14, -49, 20, 4, 11, 18, 9, -6, 
6, 9, -28, 19, -4, -2, -20, 37, 
34, -14, 16, -28, -15, 28, 20, -15, 
41, -9, -30, -40, 3, -14, 31, 23, 
17, -4, 8, 28, 34, 29, -3, 3, 
-14, 35, -21, 45, 67, 0, 9, 1, 
-15, -19, -49, -3, -20, -5, -33, 19, 
37, 25, 1, 5, 10, -19, 43, 19, 
51, 15, 27, 4, -6, 18, -16, 8, 
-25, 27, -33, -43, 16, 1, -6, -30, 
16, 6, -24, -12, -11, 9, -15, 31, 
20, -2, 24, -19, -13, -30, 12, 2, 
-2, -20, -23, -33, -18, -12, 20, -4, 
28, -9, -12, -10, 31, 12, -12, -12, 
6, 21, 27, 46, 12, -5, 9, -3, 
32, 12, 6, 11, 5, -38, 38, 18, 
27, 33, 17, 16, 25, -6, 30, -4, 
-29, -19, -13, 0, 14, 29, -3, 4, 
-18, -6, -19, 11, 14, 5, 16, -5, 
52, -17, -2, -5, -12, -11, -4, -22, 
-27, -25, -12, -8, 4, -39, -25, -21, 
-18, 34, 17, 23, 13, 26, 30, -11, 
-8, -21, 6, 31, 17, -26, -20, -18, 
-22, -19, 3, -7, -20, 11, -21, 20, 
22, 32, -36, 18, 39, -16, -21, 0, 
12, 4, 7, -35, -43, -3, 12, 16, 
-46, 6, 7, 21, 5, 25, 9, -17, 
-12, -23, 0, 23, 16, -22, -20, -19, 
-17, -42, -6, 6, 4, 14, 9, 11, 
-31, -4, -15, 17, 6, 47, 13, 16, 
17, -29, -28, -10, 10, 4, 5, 9, 
36, 14, 48, 8, 58, -9, 3, 32, 
-20, -22, 7, 0, 14, -6, 39, 5, 
31, -11, -29, -10, 16, -43, 19, 2, 
-22, -8, 25, 2, -15, 25, 17, 34, 
25, 18, 5, -2, -30, -15, 18, 13, 
16, -36, 12, 16, -9, -2, 9, 3, 
33, 42, 3, 25, -6, 3, -23, -20, 
-16, -14, -7, -4, 33, -18, 12, 27, 
-13, 5, 1, -2, 1, -16, -4, 8, 
-20, 14, 36, 52, -2, -19, -7, 35, 
-5, -27, 3, 27, -16, -49, -38, -14, 
-21, -3, -9, 7, -13, 14, -24, 19, 
20, -41, 17, -18, -11, -4, -10, 19, 
-20, 6, -18, -6, 3, 12, 20, -20, 
-14, -16, -1, 0, 0, -44, -46, 23, 
-5, 48, -19, -7, -21, 13, -6, 0, 
-8, 5, 49, -9, -46, -1, 20, -1, 
-7, -16, -25, 0, 14, -19, 2, 2, 
-30, 10, 14, 38, 20, -15, 2, -16, 
-14, -3, 48, -20, -10, -4, -15, 11, 
-27, -34, 0, 27, 22, -19, 4, 28, 
13, 0, 1, 0, -23, 11, -23, -30, 
4, 16, 2, -9, 0, 0, -4, -9, 
-34, 18, -15, 3, -3, 39, 3, -35, 
-18, -22, -19, 34, -18, 0, -19, -5, 
31, 13, 62, 1, -7, 20, -37, -15, 
45, -14, -22, -59, 24, -23, 16, -8, 
38, 26, -9, 33, 8, 1, 17, -8, 
-6, 3, 19, -26, 15, 2, 3, -7, 
2, 21, 23, 8, 11, -28, 24, 15, 
10, -9, 21, -11, -1, 13, -38, 17, 
-5, 5, -21, -3, 22, -5, -11, 2, 
-26, -1, 1, -5, 7, -21, 28, -17, 
7, 13, 25, -43, -8, 13, 9, 15, 
-7, -7, -5, 6, -11, 20, -29, 12, 
-3, -20, 4, -42, 21, 0, 3, 2, 
-17, 33, 0, -7, 2, -9, 12, 44, 
7, -12, 16, -2, -15, 36, -20, -3, 
-6, -52, -19, -1, -9, 1, -25, 0, 
8, 18, -38, 17, 17, -15, 42, -8, 
-3, -2, -24, 30, -32, -1, 2, 8, 
0, -7, 10, 28, -29, 7, -16, -10, 
-10, 6, 14, -12, -9, -11, -10, -10, 
-28, -33, 9, 4, 28, 26, 24, -3, 
24, 16, -12, 7, 0, 1, 0, 1, 
9, -25, 22, 7, 14, 16, -12, -21, 
12, -32, -9, -7, -7, -29, -2, 12, 
-6, -24, 29, -22, 7, 18, 7, 21, 
-28, -12, 43, -5, 17, 7, 2, 32, 
-59, -11, 0, -15, 15, -9, 4, 15, 
5, -17, -28, 0, -28, -3, -16, 13, 
-14, -16, -11, -20, 0, -34, -67, 1, 
52, -24, 10, 2, 20, 24, 1, 4, 
-7, -32, -26, -14, -1, 19, -1, 11, 
-11, -15, -19, -17, 0, 7, 13, -14, 
-17, -7, -7, -10, -7, -11, 15, -31, 
-4, 10, 9, -38, -28, 6, -9, -1, 
-8, -1, -20, -49, 8, -9, -29, 2, 
0, 10, 8, 22, -15, -7, 20, 10, 
-28, -19, 26, -11, 22, -4, -18, -5, 
-8, -16, -12, 67, -21, -1, -33, 5, 
7, -16, 4, -27, 11, -31, 37, -4, 
35, -13, -13, 7, -2, 30, 14, 0, 
9, 25, 45, 12, 9, 8, 0, -12, 
0, -18, 0, -37, -10, -11, -3, 24, 
13, 3, 5, 12, -3, -10, -4, -2, 
10, 2, 7, 1, 9, -17, -9, 22, 
-4, 3, -20, 1, -20, 16, -11, -33, 
-40, 0, 2, 9, 14, -7, 41, 8, 
0, -31, 32, 20, 28, 18, -22, -25, 
-3, 15, 3, 9, 12, 0, -13, 19, 
-17, 0, -33, -16, -20, -6, 8, 17, 
0, -25, -29, 25, 11, 10, -9, -15, 
-2, 2, -2, 8, 5, -29, -31, -6, 
32, 7, 45, 16, -10, -9, -12, -16, 
10, 13, -18, 38, -10, 7, -26, 15, 
2, 28, -6, -8, -7, -3, -14, -16, 
-13, 9, -2, -13, 29, 22, 22, 4, 
29, 10, 39, -9, 0, 22, 55, 19, 
-4, 0, 15, -29, -29, -62, 6, 6, 
-20, -3, -20, 2, -1, -2, -21, -2, 
-19, 41, 18, -17, -19, -4, -7, 8, 
28, 23, -2, -6, 42, 11, -7, 24, 
12, 6, 24, -2, -11, -6, -18, 12, 
-13, -15, -8, 9, -5, 20, -24, -20, 
0, 4, 5, 15, -25, 9, 9, 8, 
-21, 26, 23, -38, -18, -26, 5, -15, 
15, 30, 10, 6, 5, -27, 1, 21, 
19, -9, -2, -7, 3, -11, -17, -31, 
0, 2, -5, -14, -3, 7, -43, -13, 
24, 18, 37, -20, -7, -7, 5, 2, 
2, 5, 21, 2, -26, -6, 21, 27, 
-3, 16, 0, 34, -6, -26, 24, -1, 
-9, -44, -1, 7, 50, 51, -7, 32, 
0, 16, -1, -11, 11, 8, 1, 20, 
-15, 18, -11, -10, 16, -14, 15, -30, 
-47, -19, -9, -17, -9, 12, 6, -1, 
20, 4, 4, -11, 15, -25, -7, 49, 
1, 7, 4, -11, -34, -22, -11, -33, 
6, 15, -6, 25, -7, 3, -25, -2, 
28, 9, 26, -19, 26, 12, -37, -3, 
-14, 16, 0, 17, 26, 16, -6, -12, 
23, -15, -22, -23, 0, 2, -12, -14, 
43, -15, -12, -10, 18, 31, -4, 30, 
12, 30, -30, 0, -12, -7, 19, 21, 
0, 6, 25, -16, -12, 12, 13, 37, 
-29, -7, -37, 9, -32, -18, 9, 6, 
16, -19, -10, -3, -9, -2, -3, -13, 
-17, 30, -3, -29, 36, 9, 10, -14, 
-6, -13, 25, -15, 20, 16, 9, 1, 
-23, 3, -8, 11, 30, -9, -29, 2, 
43, 5, -13, -3, 0, -55, 15, -33, 
-9, -6, -23, -10, 4, -5, 0, -23, 
-41, 4, 18, -30, 3, -2, 27, 27, 
10, 39, -4, -13, -33, 15, -12, 10, 
-36, 4, 21, 4, -1, -21, -5, -4, 
11, 4, -2, 14, 1, -16, 19, 27, 
8, -9, -40, 27, 4, 7, 6, 12, 
-15, 36, 6, -16, 1, -9, 9, -2, 
-14, 17, 27, -13, -38, 34, 33, 27, 
14, 37, 12, 15, -8, 4, -15, 15, 
3, -4, -2, 17, 22, -8, -31, -40, 
15, -22, -34, 27, 29, 13, -8, -5, 
34, -9, -11, 13, 14, -3, 21, -8, 
26, -5, 13, -13, -3, -19, 10, 0, 
17, 21, 21, 11, -17, 5, 37, -16, 
7, -30, 12, -25, 25, 2, 5, -36, 
-16, -13, 0, 9, 31, 14, -31, -38, 
-20, -17, -5, 2, -1, -5, -21, -20, 
-3, -24, -12, 8, -40, 20, -29, 24, 
-18, -12, 24, -28, -31, 24, 14, -22, 
9, -31, 13, 16, -31, -16, -10, -7, 
-22, 21, 9, -2, -9, 41, -29, 15, 
4, 5, -1, -9, -34, -3, 14, 35, 
-15, -6, 62, 6, 31, 3, 5, -6, 
36, -9, 25, -15, -7, 31, 7, -11, 
39, 3, 7, 17, 21, -22, 16, 57, 
-4, 15, -13, 9, -11, 19, -6, -34, 
11, 27, 12, 19, -15, -26, 2, -12, 
-2, 9, 10, 11, 8, -14, -17, 19, 
-41, -2, 11, -9, -23, -17, 18, -19, 
21, 6, 9, 21, -17, -37, -44, -17, 
-25, -18, 13, -12, 20, -17, -5, -15, 
8, -11, -22, 18, 3, -11, -10, -4, 
-28, -9, -16, -4, -4, 1, -11, 23, 
11, 16, -8, -8, -1, -15, 26, 30, 
18, 21, 28, 8, 8, 18, 3, -9, 
6, -64, 17, -40, -8, -6, -29, -5, 
0, 33, -4, -2, 9, 0, 8, -16, 
-5, -23, 26, -19, 21, 39, 5, -49, 
8, 20, -18, 3, -21, -13, 7, 38, 
-6, 5, 20, -25, -1, -17, -11, 16, 
-3, -29, -14, 13, 21, 29, -12, -13, 
14, 0, 7, 3, -11, -10, 7, 27, 
7, -2, -14, -26, 13, -13, -3, 25, 
-30, -25, -35, -7, -7, 13, -2, 12, 
-23, -17, 3, -2, 34, -31, 11, 1, 
34, 12, -22, -11, -12, 34, -7, 1, 
4, 23, -3, -7, -4, -8, -13, 7, 
24, -5, 2, -16, 7, -13, 6, -7, 
23, -1, -18, 28, -12, -8, -43, 39, 
61, 23, -19, -1, 2, -5, -19, 4, 
-10, 3, -19, 15, -41, 8, -8, 9, 
-10, -27, 11, 0, 12, -3, -35, 12, 
-17, 14, 15, -31, -15, -42, -13, -7, 
-27, 2, 25, 14, -18, 28, -6, -24, 
-23, 6, -3, 21, -24, 8, 10, -10, 
-3, 30, 0, -7, 23, -22, 14, -50, 
-2, 31, -47, -20, -12, -19, -35, 0, 
-8, -36, 9, -12, -37, 6, -39, -42, 
20, 9, 20, 19, 0, 8, -25, 28, 
-47, -10, 10, 9, 23, 8, -14, 22, 
10, 2, -33, -4, 2, -17, 11, 14, 
4, -2, -33, -27, 33, -35, 1, 23, 
1, 7, 19, -13, 18, -11, -16, -9, 
-11, 3, -22, 21, -14, -21, 37, -6, 
